Tier,Points,Player ID
GRANDMASTER,651,Q4mWmOqQ7M148FSWacooBwI8JS2FnlWxRKfI2mj3i3F77XOb71_YqPAEFa3VvT7boQn3Ix4TWpLqAw
GRANDMASTER,651,MoGQRcNTlwydXaUPhwPb_fAM75Abp-BSt-lFdvhwwukHRFKqZXkpxWANfsD40Rv8jZWz3Y1Lr5V0pg
GRANDMASTER,650,foZCkZAHK-8hvqnyWcRviFOMDAzW7EYiOcEzXSrbSQ4WKvki95PvZjslK3yJbbWd4NdWolqDrnALYQ
GRANDMASTER,649,7Sn4-tJ_pvVTEvDzo05DX0jdFHqmXwm0zjFO6bFUYFTGYqiYWnBHPm6USJnRd1E6uTwWW4U6vnzjLw
GRANDMASTER,649,qFBJ0l64LxsUudp7JK0k28QGupUOH6bAYm8-9UFTA0Q_UCy3h7bJQGRQAAZnoXWpUAMKPNhLeHXqtA
GRANDMASTER,648,I5D926Tw8sMA358LOBXfufXJFvdmMJsJP_86JApWavL3aKYYUvxcUZJuxQiqykeGGef5u4iWfBYhvw
GRANDMASTER,648,1jwQmYfJEHLRFf5NRKnqpHvCzLTprW4xHnSBDRQ72mVqBaBpX4dzwb4G7Y5Ksd3QzeMAESVlWME2rA
GRANDMASTER,647,u6nZaFe0HYuxFqUZF-6B7-L1tga0gNlowuDy0D71c3kHqXqDetrbUQaoxRtjMCQ1Sd9qwclxeiJyCw
GRANDMASTER,645,g_oE-2cjj7kRypSgqxrJ-9x8lisOQj8TwX06QfV6oBUOSsfbAbY4fUDfgC9MZcuzNL0Wj2WOmTCy1A
GRANDMASTER,645,GN3RmBenHq5EN1FIGSfS5UiQJLKdmUPnP1Q2aigo-UWmYi9ieX99SOUM1h-8V6FrQZnK7iUqpPFvGg
GRANDMASTER,644,-ctOP96Z9xHFl51qoidmjwMGG_utWIX4gt8d3dAX8_2vm8zbVgleGGF51FC9jTcEYlskvRUS2xXVrg
GRANDMASTER,644,BkFQKYZ9ZbvHsoc1oiW-a-Z5QwCwdvjlFXvIIaac7Eyw413bLAbFCUu2HEGe8MWMnLW1IgWJRvBnWw
GRANDMASTER,643,B9FnWdlVsFauQswxlGZIBDnUU7MFlBpBEFKLb790ENeiAoqL6l51hxPyHAfn-ls9njgjdiPFR7bhqA
GRANDMASTER,642,lpKBLW_ylEl_KeC002mc8CqClD3ynD64zN31HGHTJzsbQtoakOk0nlVVBDyRuAhbZPhXVHkCWKvgKg
GRANDMASTER,642,fOAccS_BbhHD5N9Zq4i-ouPBBoPPQnuzOREnT_eCmuJ3_vsNMHkjbLQZANMZ4drFdlbgsdfxjZJaeg
GRANDMASTER,640,Tt-bzHarBAlHfOR7tkkpuHQKG-kgXdlYoqV-1oaErmP6ilnGgPa7tbdzsM4EmwR0iN1qO1XeG2J9mQ
GRANDMASTER,639,uk9o0dlj3vLNuS0RPjcK_QO3DV566Y4CNa3u2CrnNBzGp_rMI0DQgdlvNRMWdOV-aUouhsljLSq3SQ
GRANDMASTER,639,5JyrRO9G8ROnRfnXMul4tz5Z1oWEu4BN7TRPZGXAceuEs88pMbVLqAZXjjx2c4RY_gUAcRGeqOsRmg
GRANDMASTER,638,O5RWL-cOxJFyUpA8jN97vqdogaxe08wG8-ZUgyly9kJRmKJyf5WIRdwvsSTiNxEu5APSLrJG9pYfaQ
GRANDMASTER,637,tzcZBlI_CKdMNrqFX9E4khsoXhtBu6uSa7aATDG44addhgZh88E2wVQmCtbCWFxl_wH_IoZUGPXZCg
GRANDMASTER,636,V8tVZkMEhq21N3CQk2nAxDeiexg0DzQhfEoyeCQOrbhUTzyr5KPKrYjQPT77IwPP2cAW1HmxnnoaIw
GRANDMASTER,636,Ly_YRqw2q-anCvP5-PXF2JtsapR-5fBp5s_z9fmDy4YyH0wjQv1R6pWYgJKuS_zGcT-Nd6F5-tSc5Q
GRANDMASTER,635,IelfcFPwaoKrHIKJXGxRhpYCKfNVn0WQzUxXVruUao-YDfK1FjgmWKQG0MtHpibS904wpHf3Vx_qVQ
GRANDMASTER,635,JhsDPSZFoR5kaTHP-gF0i_Y3pLno7AtRjpK2wBgYPxLvNLxTZPtdDo_JSzAz6qv7l3JbsGtRDI5CIA
GRANDMASTER,633,RGV_2QyIVHxBMB0vupKNyiqDRHn9Fad5MSq5XjrtZFeZ3wciFVD-a80EnmTvXlJ_eC-LWvdvvlu32g
GRANDMASTER,632,hso3v0pUX_zJV-o1v4ey-D6mCjzP-CiKMofp5ERgF57fQ9IbuhuBDKCT7rqkgByGcC1jmZds1D0yvA
GRANDMASTER,632,cFxO_N9ows9A0adpAgW2dLeKu5FogemGuM2T1-P2DTUhi32DymCen4wk-it-CG2RJM99VfPM-TVyzA
GRANDMASTER,631,0lHfy7rM4CETuWqsPyaVg5ycaJMh0kFPzQGtvkcuwLLpBFBqLbErzVT-e--YDtj3xi3d2pG9-SDpCA
GRANDMASTER,631,mvwOvhYibQ_1Jw9GZXAqFq61Rh79tqZRc5ZE_9XrygF7wNKR9R05MmPFXpqY0m1kl9eW79WAt2TwjQ
GRANDMASTER,630,QQ9WXoUiAq6c3lg4CueocZi1_KW_XgvIJ-2F2q8HNFvpLgXFG_MKNcbWTWHD_dR4Gn7chPjlTgkmWg
GRANDMASTER,628,LZLqqPF2VQ0_uCSkJUv8rcI2HBCJ5cJKBcVHVk2-XbDUjCIwuHxQvwqMnrLFgvYy8J_7EUfURXeIMg
GRANDMASTER,628,4iF9-i9ylT4B_cn0-FSI80RwToj1nCtBKM7keI_OXipvPOqjlZUzFjXeJJbMkay3Dku3vtxkeSVHeQ
GRANDMASTER,628,MJZipOGFUEb5gC_uEuQBJZS_VICmMjlnV87ztKNvLs5uiPCVX0Fmj8jRnjCl5LetkOFgrHeAAvFG1A
GRANDMASTER,627,kyIgyn5ZAhn-5QZ7PVolgjs4p1Ck600SIhaNB3-4Ra73NmF05EB8XHsd3QIMSfTHTbRomReiPrnSfQ
GRANDMASTER,625,cvpFbJhLDoiVqI4qCwa77piSByIUa4kCDdemq47cGQfOW-UTs14QJRZ7iiq-Pp-hr8k_jhCuJVeubQ
GRANDMASTER,623,HyxJFOnbyVHl5lTLB_Q5US24JpvCwZCr6ECFdNbHiT10RPRaO_yGIxodUrus_mpxYCclRq3op8OWQg
