Tier,Points,Player ID
GRANDMASTER,799,JPefrNtt3pDW6PpON237nqY7aViXKNozpbRIwdXQY3cvVJ4jn9BvSUnUV4mKfR0zhkfLlgUQVCNAgQ
GRANDMASTER,799,eima5H7C6Qz2IjNxBZQVw04uDi9XAQJGWioJplUiIQD2btCk7rmgubwQX_uMObonGyjrUHs0Vka1SQ
GRANDMASTER,798,QSNRfOCwj7zwgPXYexiKCJDWI3353L5yOztgw1sVA7ubw4OgX2XL0u6vF7ZWfhTHPMkPdlX0QDKYwQ
GRANDMASTER,798,GzCcloHgifLgeJO8IBS65X6Ku_-p6mxnXs9j40dQIx4Vx4LYT8BmLjrvMd-1BuTCTONWhKs3PmshcQ
GRANDMASTER,798,1a8Hgy2YDSHRnDKBGMKI9bI_0iC5P5_T2SJ9d3dhWMwhgvj4qW6tBgBZ9DYycuREKFfZeaPvXZqYpg
GRANDMASTER,798,dprCQLDpz2Ao5uv4Ri1Acno5nZsts08q-ui8v1eXSOjt16WbVwcqrZPU6m62gJ21aUH9uFwZ92crCw
GRANDMASTER,796,efxVCnReVro9X8Qzg0PHj7j0irwNl8mrvBHKeZBFPUqY5CcaQ7Dx79Z5pezjFrO-7kUe8qade8pxSw
GRANDMASTER,795,w5BH6un2ugx4GKehkJtWjZiM1bTxv3LPUry4R3rFzCNw68pXphrFl9Kh8qZMq1AQ_f7Ew16C2Jau8g
GRANDMASTER,791,G9lW38jSUvK3IcH9sbd6peSEeLPRuaOsdiAkzlXv_RCimyh45l-ECLKBS0j-ej5UVs7NTnGBBoSmVA
GRANDMASTER,787,4Way2G_ZgiABSb-MRxcahDdeDTq4Jpaple_A916VNWPqpDYP4gGl6crlkFl2DGfxWEM-w4qJ6BIZqA
GRANDMASTER,785,CX3ZVV8xtqFKOZESy-5D-qim6_9PBz_5OwR6Lfjo4TLwQKN0wVe8ALbX6SzLqcHJWYRz-zPiBh-uLg
